3.26, -1.9283, -1.8523
3.27, -1.9726, -1.91835
3.28, -1.99717, -1.96524
3.29, -2.00177, -1.99248
3.3, -1.98636, -1.99982
3.31, -1.95108, -1.98718
3.32, -1.89628, -1.95469
3.33, -1.82253, -1.90266
3.34, -1.73055, -1.83162
3.35, -1.62127, -1.74228
3.36, -1.49577, -1.63553
3.37, -1.35531, -1.51244
3.38, -1.20131, -1.37424
3.39, -1.03528, -1.22231
3.4, -0.858911, -1.05817
3.41, -0.673947, -0.883448
3.42, -0.482245, -0.699903
3.43, -0.28572, -0.509365
3.44, -0.0863372, -0.313737
3.45, 0.113908, -0.114975
3.46, 0.313015, 0.0849361
3.47, 0.508992, 0.283998
3.48, 0.699878, 0.480223
3.49, 0.883766, 0.67165
3.5, 1.05882, 0.856365
3.51, 1.22328, 1.03252
3.52, 1.37551, 1.19837
3.53, 1.51398, 1.35224
3.54, 1.63732, 1.49259
3.55, 1.74428, 1.61804
3.56, 1.8338, 1.72731
3.57, 1.90498, 1.81933
3.58, 1.95711, 1.89317
3.59, 1.98967, 1.9481
3.6, 2.00233, 1.98356
3.61, 1.99497, 1.9992
3.62, 1.96766, 1.99486
3.63, 1.92067, 1.9706
3.64, 1.85448, 1.92664
3.65, 1.76974, 1.86343
3.66, 1.6673, 1.78161
3.67, 1.5482, 1.68198
3.68, 1.41361, 1.56555
3.69, 1.26488, 1.43347
3.7, 1.1035, 1.28708
3.71, 0.931093, 1.12782
3.72, 0.749372, 0.957292
3.73, 0.560157, 0.7772
3.74, 0.36534, 0.589343
3.75, 0.16687, 0.395598
3.76, -0.0332685, 0.197899
3.77, -0.233075, -0.00177631
3.78, -0.43055, -0.201434
3.79, -0.62372, -0.399079
3.8, -0.810652, -0.592737
3.81, -0.989478, -0.780472
3.82, -1.15841, -0.96041
3.83, -1.31576, -1.13075
3.84, -1.45995, -1.28979
3.85, -1.58954, -1.43595
3.86, -1.70323, -1.56776
3.87, -1.79989, -1.6839
3.88, -1.87856, -1.78322
3.89, -1.93844, -1.86472
3.9, -1.97893, -1.92759
3.91, -1.99963, -1.9712
3.92, -2.00034, -1.99511
3.93, -1.98105, -1.99909
3.94, -1.94194, -1.9831
3.95, -1.88341, -1.94729
3.96, -1.80606, -1.89203
3.97, -1.71064, -1.81785
3.98, -1.59811, -1.72552
3.99, -1.4696, -1.61595
4, -1.3264, -1.49023
4.01, -1.16993, -1.34962
4.02, -1.00176, -1.19552
4.03, -0.82358, -1.02948
4.04, -0.63716, -0.853154
4.05, -0.444368, -0.668302
4.06, -0.247132, -0.476774
4.07, -0.0474256, -0.280481
4.08, 0.152755, -0.0813865
4.09, 0.351409, 0.118522
4.1, 0.546548, 0.317245
4.11, 0.736222, 0.512799
4.12, 0.918534, 0.70323
4.13, 1.09166, 0.886633
4.14, 1.25387, 1.06118
4.15, 1.40354, 1.22512
4.16, 1.53918, 1.37682
4.17, 1.65942, 1.51477
4.18, 1.76307, 1.63757
4.19, 1.84909, 1.74402
4.2, 1.91662, 1.83304
4.21, 1.96498, 1.90375
4.22, 1.99369, 1.95543
4.23, 2.00247, 1.98758
4.24, 1.99122, 1.99987
4.25, 1.96006, 1.99217
4.26, 1.90929, 1.96457
4.27, 1.83944, 1.91734
4.28, 1.75119, 1.85096
4.29, 1.64543, 1.76608
4.3, 1.52321, 1.66355
4.31, 1.38576, 1.5444
4.32, 1.23446, 1.40982
4.33, 1.07081, 1.26116
4.34, 0.89645, 1.09989
4.35, 0.713128, 0.927631
4.36, 0.522674, 0.746106
4.37, 0.326993, 0.557125
4.38, 0.128043, 0.362578
